,Train Accuracy,Train F1,Train Precision,Train Recall,Val Accuracy,Val F1,Val Precision,Val Recall,Train Accuracy Stdev,Train Accuracy Median,Train Accuracy Mean,Train F1 Stdev,Train F1 Median,Train F1 Mean,Train Precision Stdev,Train Precision Median,Train Precision Mean,Train Recall Stdev,Train Recall Median,Train Recall Mean,Val Accuracy Stdev,Val Accuracy Median,Val Accuracy Mean,Val F1 Stdev,Val F1 Median,Val F1 Mean,Val Precision Stdev,Val Precision Median,Val Precision Mean,Val Recall Stdev,Val Recall Median,Val Recall Mean
AdaBoost 11,"[0.7815356489945156, 0.8510054844606947, 0.8517367458866545, 0.7813528336380255, 0.8517367458866545, 0.8508226691042048, 0.8515539305301645, 0.7819012797074955, 0.8508499360263206, 0.7839517455675379]","[0.8023238284330126, 0.7998009964486483, 0.8001267090592711, 0.7962324640983155, 0.8342338398885, 0.799945603668496, 0.800129380898903, 0.8026280964783267, 0.7997679127701997, 0.8039597804750324]","[0.8485951557156516, 0.8949550018537589, 0.8947474093887163, 0.9082585754826632, 0.8718927389958875, 0.8954885576645154, 0.8950417715600476, 0.8487568085085632, 0.8951945404065412, 0.8489580961616137]","[0.7815356489945156, 0.8510054844606947, 0.8517367458866545, 0.7813528336380255, 0.8517367458866545, 0.8508226691042048, 0.8515539305301645, 0.7819012797074955, 0.8508499360263206, 0.7839517455675379]","[0.805921052631579, 0.8552631578947368, 0.8486842105263158, 0.8009868421052632, 0.8421052631578947, 0.8569078947368421, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7841845140032949]","[0.8223305111495004, 0.8049491626794257, 0.8024059167408313, 0.8118107480105529, 0.8250353193874358, 0.8036647331876745, 0.8021328151523409, 0.8195545567547903, 0.8052536767714912, 0.8068239004523918]","[0.8589009452761698, 0.9022951617900933, 0.9049984780911293, 0.9065798269068391, 0.8704677087128809, 0.8974740497076023, 0.9017806747914868, 0.857257518709375, 0.9000646698140985, 0.8547090430190181]","[0.805921052631579, 0.8552631578947368, 0.8486842105263158, 0.8009868421052632, 0.8421052631578947, 0.8569078947368421, 0.850328947368421, 0.8026315789473685, 0.85667215815486, 0.7841845140032949]",0.0339,0.8508,0.8236,0.0103,0.8001,0.8039,0.0222,0.8949,0.8802,0.0339,0.8508,0.8236,0.0269,0.8454,0.8304,0.0083,0.806,0.8104,0.021,0.8988,0.8855,0.0269,0.8454,0.8304
AdaBoost 12,"[0.7612431444241317, 0.7594149908592321, 0.7574040219378427, 0.7586837294332724, 0.7928702010968921, 0.756489945155393, 0.7585009140767824, 0.7577696526508226, 0.7554377627490404, 0.7600073112776458]","[0.788644779238546, 0.7944159550498903, 0.7928326475125497, 0.7863474357491835, 0.8225123943822231, 0.7919488215606911, 0.7936646529584143, 0.7857151771252697, 0.7912655020310302, 0.7880418827466453]","[0.894917477431, 0.8751129311180949, 0.8754938806388001, 0.893810871633685, 0.8960040576263648, 0.8736025233388902, 0.8753333689864289, 0.8946120631601205, 0.8742325208932747, 0.8951878461366047]","[0.7612431444241317, 0.7594149908592321, 0.7574040219378427, 0.7586837294332724, 0.7928702010968921, 0.756489945155393, 0.7585009140767824, 0.7577696526508226, 0.7554377627490404, 0.7600073112776458]","[0.7319078947368421, 0.7384868421052632, 0.756578947368421, 0.7549342105263158, 0.7713815789473685, 0.7648026315789473, 0.7467105263157895, 0.7631578947368421, 0.7742998352553542, 0.742998352553542]","[0.764536249983698, 0.7769293555498676, 0.7911200991360022, 0.7852279887572038, 0.8049061375439196, 0.799117945249694, 0.7837275414218615, 0.7908977615695939, 0.8052731447035126, 0.769455627001773]","[0.8887501053068884, 0.8655518329502513, 0.8630194851883807, 0.8986123998104789, 0.8833202231121282, 0.8791298406182586, 0.8637392281624839, 0.8913636982016458, 0.8738559560891531, 0.8861828812807875]","[0.7319078947368421, 0.7384868421052632, 0.756578947368421, 0.7549342105263158, 0.7713815789473685, 0.7648026315789473, 0.7467105263157895, 0.7631578947368421, 0.7742998352553542, 0.742998352553542]",0.0105,0.7586,0.7618,0.0101,0.7916,0.7935,0.0101,0.8847,0.8848,0.0105,0.7586,0.7618,0.0135,0.7558,0.7545,0.0133,0.7881,0.7871,0.0118,0.8812,0.8794,0.0135,0.7558,0.7545
AdaBoost 13,"[0.7612431444241317, 0.7694698354661792, 0.7670932358318099, 0.7586837294332724, 0.8446069469835467, 0.7654478976234004, 0.7685557586837294, 0.7577696526508226, 0.7665874611588375, 0.7600073112776458]","[0.788644779238546, 0.7980722525689443, 0.7951313377948055, 0.7863474357491835, 0.8524770744921532, 0.7950966716506996, 0.7978870732816725, 0.7857151771252697, 0.7964075323500367, 0.7880418827466453]","[0.894917477431, 0.909633969933086, 0.9157521624602037, 0.893810871633685, 0.9196829698744723, 0.9087451181391814, 0.9101516039122621, 0.8946120631601205, 0.9090146087376817, 0.8951878461366047]","[0.7612431444241317, 0.7694698354661792, 0.7670932358318099, 0.7586837294332724, 0.8446069469835467, 0.7654478976234004, 0.7685557586837294, 0.7577696526508226, 0.7665874611588375, 0.7600073112776458]","[0.7319078947368421, 0.7516447368421053, 0.7598684210526315, 0.7549342105263158, 0.8421052631578947, 0.787828947368421, 0.7598684210526315, 0.7631578947368421, 0.7775947281713345, 0.742998352553542]","[0.764536249983698, 0.787584016663302, 0.7869335932140001, 0.7852279887572038, 0.8518571463970661, 0.8148796641668304, 0.7900075164019625, 0.7908977615695939, 0.8031466846140366, 0.769455627001773]","[0.8887501053068884, 0.9068273943250956, 0.914997671169073, 0.8986123998104789, 0.9201257005300262, 0.9143612235717499, 0.9019325657894737, 0.8913636982016458, 0.9123792728916056, 0.8861828812807875]","[0.7319078947368421, 0.7516447368421053, 0.7598684210526315, 0.7549342105263158, 0.8421052631578947, 0.787828947368421, 0.7598684210526315, 0.7631578947368421, 0.7775947281713345, 0.742998352553542]",0.0245,0.766,0.7719,0.0186,0.7951,0.7984,0.0092,0.9089,0.9052,0.0245,0.766,0.7719,0.0291,0.7599,0.7672,0.0235,0.7888,0.7945,0.0114,0.9044,0.9036,0.0291,0.7599,0.7672
AdaBoost 14,"[0.7612431444241317, 0.7694698354661792, 0.7670932358318099, 0.7586837294332724, 0.8446069469835467, 0.7654478976234004, 0.7685557586837294, 0.7577696526508226, 0.7665874611588375, 0.7600073112776458]","[0.788644779238546, 0.7980722525689443, 0.7951313377948055, 0.7863474357491835, 0.8524770744921532, 0.7950966716506996, 0.7978870732816725, 0.7857151771252697, 0.7964075323500367, 0.7880418827466453]","[0.894917477431, 0.909633969933086, 0.9157521624602037, 0.893810871633685, 0.9196829698744723, 0.9087451181391814, 0.9101516039122621, 0.8946120631601205, 0.9090146087376817, 0.8951878461366047]","[0.7612431444241317, 0.7694698354661792, 0.7670932358318099, 0.7586837294332724, 0.8446069469835467, 0.7654478976234004, 0.7685557586837294, 0.7577696526508226, 0.7665874611588375, 0.7600073112776458]","[0.7319078947368421, 0.7516447368421053, 0.7598684210526315, 0.7549342105263158, 0.8421052631578947, 0.787828947368421, 0.7598684210526315, 0.7631578947368421, 0.7775947281713345, 0.742998352553542]","[0.764536249983698, 0.787584016663302, 0.7869335932140001, 0.7852279887572038, 0.8518571463970661, 0.8148796641668304, 0.7900075164019625, 0.7908977615695939, 0.8031466846140366, 0.769455627001773]","[0.8887501053068884, 0.9068273943250956, 0.914997671169073, 0.8986123998104789, 0.9201257005300262, 0.9143612235717499, 0.9019325657894737, 0.8913636982016458, 0.9123792728916056, 0.8861828812807875]","[0.7319078947368421, 0.7516447368421053, 0.7598684210526315, 0.7549342105263158, 0.8421052631578947, 0.787828947368421, 0.7598684210526315, 0.7631578947368421, 0.7775947281713345, 0.742998352553542]",0.0245,0.766,0.7719,0.0186,0.7951,0.7984,0.0092,0.9089,0.9052,0.0245,0.766,0.7719,0.0291,0.7599,0.7672,0.0235,0.7888,0.7945,0.0114,0.9044,0.9036,0.0291,0.7599,0.7672
AdaBoost 15,"[0.8526508226691042, 0.8497257769652651, 0.8497257769652651, 0.8511882998171847, 0.8517367458866545, 0.8489945155393053, 0.8495429616087752, 0.8504570383912249, 0.8501188082617437, 0.8535916651434838]","[0.8358468400408227, 0.8317809686240862, 0.8321654411196927, 0.8337688673814947, 0.8342338398885, 0.8310640177560689, 0.831686098144336, 0.8327509517915972, 0.8329748837493589, 0.8369465477238078]","[0.8732817550402792, 0.8707114698169904, 0.8697142960016216, 0.8726237897639849, 0.8718927389958875, 0.8711185980542143, 0.87015072320055, 0.8721712382666921, 0.8710144475078567, 0.8745889390116002]","[0.8526508226691042, 0.8497257769652651, 0.8497257769652651, 0.8511882998171847, 0.8517367458866545, 0.8489945155393053, 0.8495429616087752, 0.8504570383912249, 0.8501188082617437, 0.8535916651434838]","[0.8338815789473685, 0.8601973684210527, 0.8601973684210527, 0.8470394736842105, 0.8421052631578947, 0.8667763157894737, 0.8618421052631579, 0.8536184210526315, 0.85667215815486, 0.8253706754530478]","[0.8097864785031444, 0.8469258868857225, 0.8430406621024941, 0.8291614724861995, 0.8250353193874358, 0.8527480944247754, 0.8477521577969581, 0.8379222799413715, 0.8363443554921032, 0.7994779324167058]","[0.8578395839899148, 0.8808894368255824, 0.8896125737663199, 0.8635620224252959, 0.8704677087128809, 0.8780296052631579, 0.88575043852866, 0.8678250785877637, 0.8781016560230716, 0.8456967094158541]","[0.8338815789473685, 0.8601973684210527, 0.8601973684210527, 0.8470394736842105, 0.8421052631578947, 0.8667763157894737, 0.8618421052631579, 0.8536184210526315, 0.85667215815486, 0.8253706754530478]",0.0014,0.8503,0.8508,0.0018,0.8329,0.8333,0.0014,0.8715,0.8717,0.0014,0.8503,0.8508,0.0127,0.8551,0.8508,0.0164,0.8371,0.8328,0.0128,0.8742,0.8718,0.0127,0.8551,0.8508
SVC 1,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8898026315789473, 0.8766447368421053, 0.8700657894736842, 0.881578947368421, 0.8700657894736842, 0.8634868421052632, 0.881578947368421, 0.8782894736842105, 0.8665568369028006, 0.8846787479406919]","[0.8851454163089278, 0.8730886591576903, 0.8683590440655088, 0.8798612399205543, 0.8655236609170543, 0.8625861528822055, 0.8757606928680746, 0.8732535704799909, 0.8636558859431486, 0.8802279447601404]","[0.8830093162946783, 0.8704802290328606, 0.8667917912353724, 0.8785375704219691, 0.8634790676138877, 0.8621889952153111, 0.8730228263744907, 0.8696137062650502, 0.8611770243517505, 0.877988146295997]","[0.8898026315789473, 0.8766447368421053, 0.8700657894736842, 0.881578947368421, 0.8700657894736842, 0.8634868421052632, 0.881578947368421, 0.8782894736842105, 0.8665568369028006, 0.8846787479406919]",0,1,1,0,1,1,0,1,1,0,1,1,0.0081,0.8775,0.8763,0.0073,0.8732,0.8727,0.0071,0.87,0.8706,0.0081,0.8775,0.8763
SVC 2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7693574958813838, 0.7693574958813838]","[0.669585208374095, 0.669585208374095, 0.669585208374095, 0.669585208374095, 0.6673470012239902, 0.6673470012239902, 0.6673470012239902, 0.6673470012239902, 0.6690688092674232, 0.6690688092674232]","[0.8227579639889196, 0.8227579639889196, 0.8227579639889196, 0.8227579639889196, 0.8218733769044322, 0.8218733769044322, 0.8218733769044322, 0.8218733769044322, 0.8225534605874897, 0.8225534605874897]","[0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7697368421052632, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7680921052631579, 0.7693574958813838, 0.7693574958813838]",0,1,1,0,1,1,0,1,1,0,1,1,0.0008,0.7694,0.769,0.001,0.6691,0.6686,0.0004,0.8226,0.8224,0.0008,0.7694,0.769
SVC 3,"[0.910054844606947, 0.9076782449725777, 0.910237659963437, 0.9113345521023766, 0.9098720292504571, 0.9107861060329068, 0.913528336380256, 0.910054844606947, 0.9151891793090843, 0.9113507585450558]","[0.9171502266856968, 0.9149585700720526, 0.9171616486366143, 0.9180645874580724, 0.916942036312058, 0.9175242227918994, 0.9200870012772309, 0.9169656767261807, 0.9214607576871751, 0.918046264007353]","[0.9341543681113503, 0.9321286996751751, 0.9337425340570674, 0.9337920972092347, 0.9336315954284212, 0.933253799169932, 0.9359388930773282, 0.9331785709326563, 0.9364049531159575, 0.9337951477580221]","[0.910054844606947, 0.9076782449725777, 0.910237659963437, 0.9113345521023766, 0.9098720292504571, 0.9107861060329068, 0.913528336380256, 0.910054844606947, 0.9151891793090843, 0.9113507585450558]","[0.8947368421052632, 0.9046052631578947, 0.8865131578947368, 0.881578947368421, 0.8700657894736842, 0.875, 0.8930921052631579, 0.8799342105263158, 0.899505766062603, 0.8879736408566722]","[0.902033069538608, 0.9125670127634715, 0.8964677586048001, 0.8921030742993751, 0.88213844952349, 0.8872278420592564, 0.900822501212198, 0.890091917827157, 0.9067913563896489, 0.8977844195338252]","[0.9168372877273275, 0.9316624398227674, 0.9170071462187511, 0.9134799890350878, 0.9056678464977646, 0.9142420955120547, 0.9141064266525408, 0.9107828408805583, 0.9225067155760787, 0.919152271691108]","[0.8947368421052632, 0.9046052631578947, 0.8865131578947368, 0.881578947368421, 0.8700657894736842, 0.875, 0.8930921052631579, 0.8799342105263158, 0.899505766062603, 0.8879736408566722]",0.002,0.9105,0.911,0.0017,0.9173,0.9178,0.0012,0.9338,0.934,0.002,0.9105,0.911,0.0104,0.8872,0.8873,0.0088,0.8971,0.8968,0.0067,0.9155,0.9165,0.0104,0.8872,0.8873
SVC 4,"[0.13126142595978063, 0.13180987202925046, 0.13126142595978063, 0.13217550274223036, 0.13144424131627055, 0.13180987202925046, 0.1319926873857404, 0.13126142595978063, 0.13160299762383476, 0.13160299762383476]","[0.03163944188685225, 0.03207281565387362, 0.03163826585899208, 0.03342528758984991, 0.032896510258391916, 0.03170468696182074, 0.03210093185366269, 0.031638202786993294, 0.03234427707975544, 0.03137854178380307]","[0.801100749710682, 0.04212683691214034, 0.03382761561620782, 0.436463596657244, 0.04613897146101394, 0.04706219171467006, 0.8194355478174812, 0.033797146390126154, 0.03885932309381451, 0.8015652949392988]","[0.13126142595978063, 0.13180987202925046, 0.13126142595978063, 0.13217550274223036, 0.13144424131627055, 0.13180987202925046, 0.1319926873857404, 0.13126142595978063, 0.13160299762383476, 0.13160299762383476]","[0.13322368421052633, 0.1299342105263158, 0.13486842105263158, 0.13157894736842105, 0.13486842105263158, 0.13651315789473684, 0.13157894736842105, 0.13322368421052633, 0.13509060955518945, 0.13179571663920922]","[0.03387984421645423, 0.03324788439122646, 0.03720697508340442, 0.030644296330345513, 0.03459855353978692, 0.037926793174467385, 0.03358080130267796, 0.03387401326445365, 0.03710539390761363, 0.030694781167792538]","[0.8857625942946328, 0.7867007394519355, 0.8857912107000173, 0.787078383768317, 0.8352413366336634, 0.8352707698999565, 0.5015280310925829, 0.8356267370158068, 0.8527117405108176, 0.8855743942852334]","[0.13322368421052633, 0.1299342105263158, 0.13486842105263158, 0.13157894736842105, 0.13486842105263158, 0.13651315789473684, 0.13157894736842105, 0.13322368421052633, 0.13509060955518945, 0.13179571663920922]",0.0003,0.1316,0.1316,0.0006,0.0319,0.0321,0.3457,0.0466,0.31,0.0003,0.1316,0.1316,0.0019,0.1332,0.1333,0.0024,0.0339,0.0343,0.1082,0.8354,0.8091,0.0019,0.1332,0.1333
SVC 5,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9029605263157895, 0.9095394736842105, 0.8881578947368421, 0.9177631578947368, 0.8963815789473685, 0.8980263157894737, 0.8963815789473685, 0.9046052631578947, 0.9093904448105437, 0.9060955518945635]","[0.9012024493791945, 0.9098095818804778, 0.8881578947368421, 0.9199354791360672, 0.8966668689475141, 0.8977852130837507, 0.894199394738582, 0.9037806530674892, 0.9086978618795718, 0.9038558469953594]","[0.8998606812465617, 0.910185097154787, 0.8881578947368421, 0.9234482292838507, 0.8971309337681689, 0.8977926883971291, 0.8931958536859395, 0.9030325602449063, 0.9080589619087169, 0.9021029110414556]","[0.9029605263157895, 0.9095394736842105, 0.8881578947368421, 0.9177631578947368, 0.8963815789473685, 0.8980263157894737, 0.8963815789473685, 0.9046052631578947, 0.9093904448105437, 0.9060955518945635]",0,1,1,0,1,1,0,1,1,0,1,1,0.008,0.9038,0.9029,0.0086,0.9025,0.9024,0.0094,0.901,0.9023,0.008,0.9038,0.9029
SVC 6,"[0.13144424131627055, 0.1319926873857404, 0.13144424131627055, 0.1316270566727605, 0.13144424131627055, 0.1319926873857404, 0.13180987202925046, 0.13144424131627055, 0.13160299762383476, 0.13160299762383476]","[0.03199451123869361, 0.03242975043476376, 0.031997016524262595, 0.032971045516539566, 0.0328971269673529, 0.03207080663711516, 0.031749297097483704, 0.031994486596220444, 0.03234242796662489, 0.03137854178380307]","[0.8051145483297298, 0.04650145800197671, 0.0371368343922354, 0.04743730257020077, 0.0449861361942498, 0.047833923610151714, 0.8076677332810493, 0.03813817874945822, 0.03983507437341308, 0.8015652949392988]","[0.13144424131627055, 0.1319926873857404, 0.13144424131627055, 0.1316270566727605, 0.13144424131627055, 0.1319926873857404, 0.13180987202925046, 0.13144424131627055, 0.13160299762383476, 0.13160299762383476]","[0.13322368421052633, 0.1299342105263158, 0.13486842105263158, 0.13157894736842105, 0.13486842105263158, 0.13651315789473684, 0.13157894736842105, 0.13322368421052633, 0.13509060955518945, 0.13179571663920922]","[0.03387984421645423, 0.03324788439122646, 0.03720697508340442, 0.030644296330345513, 0.03460507817986637, 0.037926793174467385, 0.03358080130267796, 0.03387401326445365, 0.03710539390761363, 0.030739525746754336]","[0.8857625942946328, 0.7867007394519355, 0.8857912107000173, 0.787078383768317, 0.8845541056099888, 0.8352707698999565, 0.5015280310925829, 0.8356267370158068, 0.8527117405108176, 0.7867562703552068]","[0.13322368421052633, 0.1299342105263158, 0.13486842105263158, 0.13157894736842105, 0.13486842105263158, 0.13651315789473684, 0.13157894736842105, 0.13322368421052633, 0.13509060955518945, 0.13179571663920922]",0.0002,0.1316,0.1316,0.0005,0.032,0.0322,0.3491,0.047,0.2716,0.0002,0.1316,0.1316,0.0019,0.1332,0.1333,0.0024,0.0339,0.0343,0.108,0.8354,0.8042,0.0019,0.1332,0.1333
SVC 7,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8963815789473685, 0.8930921052631579, 0.8733552631578947, 0.899671052631579, 0.8832236842105263, 0.8832236842105263, 0.8930921052631579, 0.8865131578947368, 0.8846787479406919, 0.8978583196046128]","[0.8936939683068035, 0.8927666382220969, 0.8738351126380023, 0.9004521506149735, 0.8815785903577854, 0.8837267913446784, 0.8886412568744444, 0.8830703069854211, 0.8828803277611086, 0.8962933559782885]","[0.8920424863309168, 0.8926402141511016, 0.8743475464045557, 0.9012839007011797, 0.8801269645875394, 0.8847382729956864, 0.8873837225892055, 0.8805056653318519, 0.8813079104605048, 0.8950250037916024]","[0.8963815789473685, 0.8930921052631579, 0.8733552631578947, 0.899671052631579, 0.8832236842105263, 0.8832236842105263, 0.8930921052631579, 0.8865131578947368, 0.8846787479406919, 0.8978583196046128]",0,1,1,0,1,1,0,1,1,0,1,1,0.0079,0.8898,0.8891,0.0077,0.8862,0.8877,0.0078,0.8861,0.8869,0.0079,0.8898,0.8891
SVC 8,"[0.1316270566727605, 0.1319926873857404, 0.13126142595978063, 0.1327239488117002, 0.13144424131627055, 0.13180987202925046, 0.1319926873857404, 0.13126142595978063, 0.13142021568269055, 0.13160299762383476]","[0.03234834065912336, 0.03242975043476376, 0.0316413275496535, 0.034542576538713995, 0.032273135939969444, 0.03170468696182074, 0.03210093185366269, 0.031638202786993294, 0.03230334742365108, 0.03138590505326275]","[0.8087637462334447, 0.04650145800197671, 0.032961617602532405, 0.5000597515755592, 0.03979734122757688, 0.04706219171467006, 0.8194355478174812, 0.033797146390126154, 0.03794091836100201, 0.7995394984985259]","[0.1316270566727605, 0.1319926873857404, 0.13126142595978063, 0.1327239488117002, 0.13144424131627055, 0.13180987202925046, 0.1319926873857404, 0.13126142595978063, 0.13142021568269055, 0.13160299762383476]","[0.13322368421052633, 0.1299342105263158, 0.13486842105263158, 0.13157894736842105, 0.13486842105263158, 0.13651315789473684, 0.13157894736842105, 0.13322368421052633, 0.13509060955518945, 0.13344316309719934]","[0.03387984421645423, 0.03324788439122646, 0.03720697508340442, 0.030644296330345513, 0.03459855353978692, 0.037926793174467385, 0.03358080130267796, 0.03387401326445365, 0.03710539390761363, 0.03398040402476768]","[0.8857625942946328, 0.7867007394519355, 0.8857912107000173, 0.787078383768317, 0.8352413366336634, 0.8352707698999565, 0.5015280310925829, 0.8356267370158068, 0.8527117405108176, 0.8856030578346137]","[0.13322368421052633, 0.1299342105263158, 0.13486842105263158, 0.13157894736842105, 0.13486842105263158, 0.13651315789473684, 0.13157894736842105, 0.13322368421052633, 0.13509060955518945, 0.13344316309719934]",0.0004,0.1316,0.1317,0.0008,0.0322,0.0322,0.3496,0.0468,0.3166,0.0004,0.1316,0.1317,0.0019,0.1333,0.1334,0.0021,0.0339,0.0346,0.1082,0.8354,0.8091,0.0019,0.1333,0.1334
